scope,case,case_name,expected_signal,expected_direction,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,sign_correct
task2,3,task_specialist,True,-1,54,1,extra_trees,10,22360792,-0.8678101772441393,2.0259375032723106e-17,-0.9211383753183887,2.650816558504655e-21,-0.9069146915180719,0.01,0.055899573281946016,0.03642777903195424,0.07467764113800072,0.7317079151415338,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,10,30360808,0.012194308687492258,0.9003200916832844,0.013093023975035905,0.8935209821953449,-0.012414223480158106,0.87,0.05442823942199702,0.04328301238620797,0.06775171932188992,0.6262055516398394,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,11,21370796,-0.06767498643516007,0.5123760437908198,-0.012339328468575274,0.9081049440245514,-0.1467645664002538,0.15,-0.000159867528682087,-0.0004927412327722358,0.00012179420488892258,-0.02591693193384463,False,False,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,11,21370796,0.9069451980466631,4.5950314583369565e-37,0.2999213955024587,0.00407934414034301,0.6845930282834327,0.01,0.021699201820078288,0.013742656507333742,0.03135853589134565,0.5684417223186508,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,11,21370796,0.5386326641345632,1.5066786917216423e-08,0.7270704760915281,4.903998658004002e-16,0.7408020348669885,0.01,0.022252876584694856,0.014628015333820186,0.030817398904896324,0.4527353674316949,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,11,21370796,0.7759902333152467,1.613163383912371e-20,0.8363086129621031,1.0834131741123896e-24,0.7115058533078312,0.01,0.04353933454017578,0.02798505972358748,0.05985008961115101,0.6094498428998013,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,11,22370799,-0.18094149037545262,0.19040943919066577,5.816438947289799e-05,0.9996801428554462,0.08001067323034772,0.57,-0.0007680320255015385,-0.0014137385932985848,-0.00016693391054981352,-0.05543867240083683,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,11,22370799,0.8906041547550981,1.9757399644762748e-19,0.14766376934701328,0.306140181855027,0.6062627457313335,0.01,0.029278084735898283,0.017581332891956108,0.04319387232919946,0.5211579388422419,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,11,22370799,0.5387078330474556,2.642722913465817e-05,0.7710280668627528,5.73362125376114e-11,0.744592044961702,0.01,0.015656356837479315,0.008641300041345138,0.0242317479378099,0.3430191980267914,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,11,22370799,-0.907070707070707,3.499439388654489e-21,-0.948593589979991,1.2552803165757273e-25,-0.8861613525785629,0.01,0.058857101928671135,0.03806420415153166,0.07903402630193446,0.7846584815148812,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,11,30370815,-0.0707269903874551,0.4669961004544161,-0.07378727100384615,0.4500527775317962,-0.07943044834055761,0.41,0.056792914675231385,0.04457489718734755,0.07073664032999531,0.6560444460820669,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,12,21380803,0.10803038524145414,0.29478535590926996,0.11253410945056129,0.29095551898814837,-0.02196892879199832,0.89,2.5511036785089494e-05,-5.718898646142955e-05,0.00011565033583551159,0.0032104470276899584,False,True,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,12,21380803,0.897924579489962,2.872809454225553e-35,0.2297813141029891,0.029356442537550147,0.5301061814545406,0.01,0.017828876499247658,0.00992089770400098,0.027165226954425532,0.47982362308555354,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,12,21380803,0.5941535539880629,1.7551157443106947e-10,0.7754614878075803,2.8990346416634055e-19,0.6969031050500101,0.01,0.02881839553643682,0.018132905374208367,0.040289348608977496,0.548369841527667,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,12,21380803,0.8221785132935432,9.866082651275404e-25,0.8984583412490907,3.279565531542299e-33,0.7982352023732323,0.01,0.059171693981053555,0.03794582843359243,0.08383174137837562,0.728498791321253,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,12,22380806,0.1817038307604345,0.18851693963132846,-0.014190033609900258,0.9220865824894962,0.02969712000983035,0.87,-0.0002216714402624581,-0.0012006680117379175,0.0008015783380881018,-0.01626227974711262,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,12,22380806,0.8944920907185058,8.100462920684017e-20,0.21095985333134776,0.14140226455639462,0.6934629311987802,0.01,0.023640077610780408,0.013553958944363604,0.03507367940319996,0.5225794897635296,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,12,22380806,0.5966457023060796,1.922557628697216e-06,0.8785424071246014,5.1363984486720825e-17,0.9045549838002667,0.01,0.021988159732962535,0.01382445509623657,0.03195902592551505,0.5764790846587622,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,12,22380806,-0.8342672003049361,4.696193258431031e-15,-0.933831897984628,4.5408877550976045e-23,-0.8904516866781016,0.01,0.0690171608000812,0.047516931600207105,0.09301122897945667,0.7541935714691097,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,12,30380822,0.011384530376213476,0.9069087133729069,0.012065441298139626,0.9018343327177535,0.014949121538170627,0.89,0.05396197294798197,0.03994141358302375,0.06645357552466662,0.6138587458846064,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,13,21390810,0.03640803038524145,0.7247120725446061,-0.17257260274878417,0.10384110538440176,0.026744170288179592,0.83,0.0010073870434356338,0.0004579017247737752,0.001813631384418079,0.07363999549268786,False,True,True,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,13,21390810,0.8887818773738471,1.3032482707252798e-33,0.2316693154418967,0.028015523784007863,0.45679849699566005,0.01,0.01746254232095835,0.010193092060793288,0.024544916205994877,0.49796462243852396,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,13,21390810,0.5690179055887141,1.4594801637228526e-09,0.8150636388637166,1.429193229325792e-22,0.7376379822000875,0.01,0.024777303264737854,0.015882501713535477,0.03517034370686169,0.49172722675141883,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,13,21390810,0.8652604449267498,6.117783162582035e-30,0.9239839163598835,1.6853206331450278e-38,0.8156457924972362,0.01,0.06919969198843982,0.05276840669449308,0.08925735125708793,0.8110544027500773,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,13,22390813,0.18719268153230417,0.17528738715224484,-0.15436642754829058,0.2844576646075607,-0.15407192821414967,0.22,-0.00010217178830009693,-0.0009561794323082057,0.0005507214374798507,-0.006471289164103027,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,13,22390813,0.90020964360587,2.0454390058823093e-20,0.2272045977895045,0.11256369753534672,0.6804528474498742,0.01,0.01573371844170361,0.008398765808153833,0.023848811963120685,0.44812200900538285,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,13,22390813,0.5893272346102534,2.7536819951501527e-06,0.8328066065240562,6.409317344581948e-14,0.7582618639222412,0.01,0.02105554043383239,0.012283748535812225,0.03044741309666544,0.4780992718346631,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,13,22390813,-0.7524680769963787,5.354417441770891e-11,-0.8787621063368681,4.9306437139145256e-17,-0.8648535327191592,0.01,0.06387859872764727,0.04279179815780102,0.08728372198734645,0.6923625725560707,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,13,30390829,0.12284813322282241,0.2052900008859214,0.11111490658628047,0.2545305908658105,0.12386414792653284,0.21,0.051222395821625036,0.038116457566237216,0.06450332480327178,0.5905594514770587,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,14,21400817,0.048195876288659796,0.6409961339997263,-0.016619874858947885,0.8764455130926476,-0.14981992309957695,0.18,-8.673617379884035e-19,-6.415992231135574e-19,-1.8324146092268136e-20,-1.9532159816074262e-16,False,False,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,14,21400817,0.8972327726532826,3.882076479058904e-35,0.12259606834528917,0.24967498613498998,0.639190710730413,0.01,0.022289952684843302,0.013796236890246574,0.03162825167625593,0.5149821564644447,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,14,21400817,0.4724905046120456,1.1710538245101248e-06,0.7153157747875089,2.3583300178712093e-15,0.7349697498567519,0.01,0.02079226002499247,0.014726666804803173,0.027802905022266657,0.40750573666806783,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,14,21400817,0.8543136190992946,1.8460586106604393e-28,0.932311592235419,1.2251938800842688e-40,0.751368362509241,0.01,0.07595928143902164,0.05489875496140788,0.09778885385490753,0.8099210791536824,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,14,22400820,0.22447112635791877,0.10271713659477694,0.2548529567340062,0.07407906243589313,0.2690379559615306,0.06,-0.0007680192075094454,-0.0019276812859095709,0.0002987478645864194,-0.03708104057556132,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,14,22400820,0.8451686678101772,9.2260053541012e-16,0.2113964097505581,0.1405615673739411,0.4656730076192472,0.01,0.017927457676481046,0.006106672388344229,0.03277787295505187,0.36023577466055645,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,14,22400820,0.5285687059271964,3.983485432079143e-05,0.7393186282840897,8.690125058672643e-10,0.801913583922124,0.01,0.02433157192706263,0.01395712559925611,0.03535598033820003,0.4337480480811208,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,14,22400820,-0.845549838002668,8.696159673322658e-16,-0.9143228903352218,1.7922129813121506e-20,-0.8308525035338495,0.01,0.06114852789243011,0.03795006569723124,0.08525680513867692,0.7158176028129639,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,14,30400836,0.06218144750254842,0.5226224218803889,0.07751781273043724,0.4274123033761002,0.07578767352026969,0.41,0.056033647582620985,0.043205637958313343,0.06904218958405582,0.6520939998684573,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,15,21410824,-0.016386326641345633,0.8740943237439824,-0.1373000831071547,0.19689222030485706,0.1753494713359057,0.09,1.4344187088555053e-05,-1.9682323073780296e-05,5.457914926662064e-05,0.0023926686309218986,False,True,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,15,21410824,0.8886055344546934,1.3981180307479037e-33,0.19591269096965,0.06422889847525795,0.6835845697683154,0.01,0.028591929093559877,0.017395229802226613,0.04334726338327373,0.598102811198601,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,15,21410824,0.48872761801410747,4.372509249933432e-07,0.7792748948577104,1.4923711990978292e-19,0.6917979639196281,0.01,0.01969679712293133,0.011689925533428201,0.028663459254558873,0.4101830553079304,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,15,21410824,0.8127645143787303,8.835894907285025e-24,0.8771877910099765,8.808576742282924e-30,0.7885389501430667,0.01,0.0654465735832603,0.040881869666959066,0.0909535567377967,0.66418925986088,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,15,22410827,0.03419096626643796,0.8061126666718073,-0.2649824011016817,0.06292596655383982,-0.011473878837823658,0.96,0.00033815295488395444,-0.0002570154163232353,0.001038678985607527,0.024488382816226426,False,True,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,15,22410827,0.905088622069754,5.908419675641714e-21,0.2074886658373184,0.14822049929278827,0.6306460834762722,0.01,0.0107994806364916,0.004173549800547834,0.017736714242418915,0.3520149458275087,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,15,22410827,0.7317324185248714,3.266210318513702e-10,0.7738986735424072,4.388319776028015e-11,0.8652347101763936,0.01,0.022185267759331915,0.012612990454662635,0.03262301176598403,0.5731057343844258,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,15,22410827,-0.8490566037735847,5.008692213486332e-16,-0.9317157459124887,9.436149135896557e-23,-0.8437744193340962,0.01,0.04952103374505742,0.02977400631542514,0.07338958946454995,0.6668305151219521,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,15,30410843,-0.20606476321129497,0.032388073628220986,-0.2063298199358435,0.032988471495212945,-0.20774967437794545,0.02,0.053400433712584155,0.04103059769218434,0.06647084671664549,0.614452808650282,True,True,True,True,True
task1,0,real_structure_null,False,0,96,1,extra_trees,16,21420831,0.11290016277807922,0.2734261329038545,-0.018801266940874087,0.8603829199583528,-0.10224000821046061,0.31,-6.583348764685817e-05,-0.00026198023593965354,6.12604741206813e-05,-0.00649939699013358,False,False,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,16,21420831,0.9073792729245795,3.7264329964874473e-37,0.20520096574639732,0.05235594505453965,0.4556063118724758,0.01,0.0289920614053412,0.02055483264732671,0.03854963347133927,0.6188717305842704,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,16,21420831,0.5951844818231146,1.6027786295471137e-10,0.7888975050650747,2.6304569866396924e-20,0.7982379094069105,0.01,0.020402169554791846,0.012867871109214434,0.0313425511463988,0.4425134537236913,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,16,21420831,0.8067417254476397,3.3705275433209494e-23,0.8712164331501296,6.224960056208677e-29,0.8428966752126318,0.01,0.08549979434890478,0.05954142049575105,0.11460056176205269,0.7599343032130264,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,16,22420834,-0.21113016962073564,0.1253957801322473,-0.2213764210917656,0.12234268157575261,-0.0757076147239789,0.61,0.00029821483058642753,-0.00015433535202402461,0.000841060070778042,0.016215618566322088,False,True,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,16,22420834,0.8603392414713169,7.686534486964726e-17,-0.07444801390536407,0.6073735698909187,0.4981701741954661,0.01,0.01126886208627106,0.002586294376249859,0.022443577128903245,0.2777945876119092,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,16,22420834,0.6596150181055841,5.808751729848699e-08,0.7958730003940332,4.937927157495941e-12,0.8794647962489994,0.01,0.01442809306969518,0.008989645771329609,0.02033506718814479,0.4766251970104763,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,16,22420834,-0.8150562226033923,6.32209995966498e-14,-0.8637132119419437,6.851181580731418e-16,-0.8381870854616147,0.01,0.036676850285141505,0.020687450125748606,0.05335990669316907,0.5997868899281116,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,16,30420850,0.02382653595892042,0.806637540402067,0.007719615325676425,0.9370997689549161,0.02392595221485599,0.81,0.04721514941952061,0.03419204588029173,0.058549616136753274,0.5649527622908836,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,17,21430838,0.19081660336408032,0.0625646766184964,0.26867018733352216,0.010453278887686872,-0.01943196269885117,0.83,7.284373963660495e-05,-0.00013847794628853215,0.0003253921474631658,0.003785527020489936,False,True,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,17,21430838,0.873290830168204,4.131312483855158e-31,0.11507580932111754,0.2801255594969113,0.45623923276224587,0.01,0.010111783493681737,0.004479295882207813,0.015755314567222154,0.3372356112445901,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,17,21430838,0.6018448182311449,8.845492269657066e-11,0.8354886587452617,1.3248082365241526e-24,0.7998914812805209,0.01,0.02989063808004125,0.020171617093783727,0.04040132648692263,0.6422209785253381,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,17,21430838,0.8831389039609332,1.1664960574276561e-32,0.941911009508651,1.803276712151111e-43,0.8856514027838596,0.01,0.07128442475440391,0.051576280528759066,0.09281898175361054,0.8354474108578235,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,17,22430841,-0.14511149228130357,0.29512259468716245,-0.021388538833792575,0.8827915965033332,-0.10323662961707068,0.59,-0.000295189050423552,-0.001005298816570685,0.0005901346641769709,-0.018331061358659032,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,17,22430841,0.8906041547550981,1.9757399644762748e-19,0.24574591698858989,0.08539165369386371,0.5792212248750618,0.01,0.015769504055539018,0.005302464733734979,0.027538268642409013,0.3894568675697436,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,17,22430841,0.6687631027253669,3.2583772772584954e-08,0.8088608069980361,1.1934982469750426e-12,0.8039421380634144,0.01,0.012105317579395402,0.006661772025290313,0.019332402197163416,0.4848978866828948,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,17,22430841,-0.825424051839146,1.616364918243632e-14,-0.9001493511431073,5.998719484004303e-19,-0.806964377755355,0.01,0.04219879481301643,0.022295190646709807,0.06309626592786596,0.6377782411930822,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,17,30430857,0.08123505482675507,0.4032795358272828,0.08138051097298987,0.40467416210090695,0.057509729856626134,0.6,0.061363997640997786,0.048845154945532154,0.0749800033834198,0.7109393580125255,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,18,21440845,0.1173765599565925,0.25473333377865676,-0.12513551303198656,0.23992624795923684,0.016400392038197164,0.88,3.67419134042965e-05,-8.607039787625386e-05,0.0001346483075881153,0.006031922638800402,False,True,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,18,21440845,0.8883206728160608,1.565783388528002e-33,0.1501477441004171,0.15779196371008974,0.5822806274681929,0.01,0.03311385762093014,0.02288550797668331,0.04402280126494342,0.6400738912207915,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,18,21440845,0.5946690179055887,1.677285859665877e-10,0.8027289060620976,1.8407807947516148e-21,0.7329835830233818,0.01,0.038051359050488814,0.02421402402111052,0.054008260718904834,0.596723393219697,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,18,21440845,0.8086136733586543,2.234509592962682e-23,0.8993202804275696,2.2971311411802946e-33,0.7428224554054156,0.01,0.07604779394117667,0.05341266598428478,0.10301207809740351,0.7750188133288791,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,18,22440848,0.22957880693729746,0.09492620634499592,0.04904360274551356,0.7351951854124767,0.015971639868278084,0.9,0.00014240915767500806,-0.0006656637027645569,0.0008693903039127092,0.009373411819221437,False,True,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,18,22440848,0.9145416428435296,4.34901097155505e-22,0.3848502781162253,0.005786467512797318,0.6406952813986111,0.01,0.012376640605100376,0.003683007415410305,0.019671281160736704,0.44465118474164184,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,18,22440848,0.5829998094149036,3.7305350212839326e-06,0.747974611569634,4.3060338335130576e-10,0.829007051648561,0.01,0.019616184760992885,0.013393527501825342,0.026356665472542326,0.5260811617144251,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,18,22440848,-0.8564513055079092,1.4928792114900383e-16,-0.9250804786086297,8.099889522400996e-22,-0.8665141985896702,0.01,0.04877041455293789,0.032758203333449205,0.06629995065415106,0.7146137264028971,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,18,30440864,-0.07074604399477931,0.46687580113093186,-0.07140664952115267,0.46484377842891034,-0.10136573886615569,0.4,0.05090478382260636,0.04018495683680183,0.06443602842804581,0.5844289485873579,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,19,21450852,0.0790016277807922,0.44420491054300526,0.08406234831094178,0.4308525961106322,-0.043735120409052114,0.68,3.4567549257978614e-06,-2.8042242390733072e-05,4.2232861459929844e-05,0.00038538852228786066,False,True,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,19,21450852,0.9038795442213781,1.9611080979437722e-36,0.17606754089004087,0.09692052982871749,0.36589807679201264,0.01,0.02001427052992271,0.011151004427419594,0.029215765160377626,0.5277092918814978,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,19,21450852,0.5389582202930006,1.4712455261939533e-08,0.7964004403208221,6.3754730376423866e-21,0.7991182704581772,0.01,0.029774696995146604,0.020452191480395707,0.039946790717397276,0.545599637877067,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,19,21450852,0.8443705914270213,3.2289267196875903e-27,0.9201339300489195,1.3623004642160808e-37,0.7899334640088443,0.01,0.07828302771748837,0.05728781955254818,0.0982742976905023,0.7870841387392805,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,19,22450855,0.02222222222222222,0.8732765902834773,-0.007638407879917165,0.9580137097133624,-0.06327545790091253,0.69,-0.0003927093178713696,-0.0007724567725981119,-3.4816583896848894e-06,-0.025036972690548186,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,19,22450855,0.8778730703259003,2.9408697071827066e-18,0.4030306678918959,0.0037083396490869315,0.5977892128835524,0.01,0.017417211113201995,0.007418523081464234,0.028612229318904142,0.40213865917682723,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,19,22450855,0.6300362111682866,3.313351486227507e-07,0.7192974047636208,3.987665208633026e-09,0.6124261482752048,0.01,0.009013655024577245,0.005001011002379174,0.013519420992752985,0.3734892525046193,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,19,22450855,-0.8403659233847912,1.9180969073616728e-15,-0.8791267763441141,4.606348379424363e-17,-0.8167870553618998,0.01,0.03901728783545931,0.023728223813332727,0.05409188574143749,0.6329651047007804,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,19,30450871,0.018691588785046728,0.8477381792542688,0.033342067670114134,0.7331510826111107,0.020305112601597338,0.84,0.049463125287082174,0.03570289503760725,0.06266404097223245,0.5861565756374113,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,20,21460859,-0.06760716223548562,0.5127998041610843,-0.010519846119864236,0.9216085777968376,0.0528070377925255,0.54,-3.629821708939652e-05,-6.295181831501685e-05,-1.4084983864364263e-05,-0.007340419425868503,False,False,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,20,21460859,0.8991861096039065,1.6498251040601817e-35,0.20274946592569562,0.05529903272552394,0.48984990199203726,0.01,0.01886262310968388,0.010458189692162157,0.028392139127972518,0.5046865858151132,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,20,21460859,0.5504747693977211,6.236046399717296e-09,0.7712639768323619,5.932250073856003e-19,0.6756399300666386,0.01,0.019109318318714496,0.011979879883701673,0.027113727346044884,0.4075821888497228,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,20,21460859,0.8386190992946283,1.5450095329797016e-26,0.907139724174639,7.782290629911204e-35,0.7958233432968643,0.01,0.056959634513184185,0.04100221178314256,0.0728975152415241,0.7884243812072677,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,20,22460862,-0.14800838574423478,0.2854836040477788,-0.008695857945444006,0.9522075157532324,-0.006213547839504439,0.98,-0.0009680647538669127,-0.0018523565281822589,-0.0003980799116174716,-0.06824022270539606,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,20,22460862,0.9243758338097958,2.048119305086785e-23,0.24248180742998512,0.08976043407956041,0.7909654056521116,0.01,0.013129547530567037,0.006493675950088834,0.022529936038543866,0.5086502946775704,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,20,22460862,0.5003621116828664,0.00011673799480617414,0.7510618490615208,3.3291406882457265e-10,0.8261035303706984,0.01,0.026361422847296163,0.016261648631725696,0.0389437107804981,0.5074602854849491,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,20,22460862,-0.7202210787116448,8.309759375761263e-10,-0.8413723788450881,2.0092961990510075e-14,-0.7742476511345393,0.01,0.03743316514683716,0.01778865421140013,0.06083870017950671,0.4812697571662147,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,20,30460878,0.10376594548762945,0.2852015812007528,0.11159484051599416,0.2524718104214197,0.10714311236248045,0.24,0.050122370350254554,0.037779962454525445,0.061834374029234626,0.576982267076882,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,21,21470866,0.17192078133478025,0.09395337900894138,0.03029423580763292,0.7768364633485977,0.11985539490801561,0.24,1.3957019332686699e-05,-5.4442464272183725e-05,7.710456017045775e-05,0.003175559934101617,False,True,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,21,21470866,0.8967986977753661,4.68417939485728e-35,0.27921371760863145,0.0076976395159029775,0.4442963581161393,0.01,0.03792211623232872,0.026652147974500127,0.05166653747029724,0.6337176897904537,True,True,True,True,True
task1,2,injected_increment,True,1,96,1,extra_trees,21,21470866,0.45832881172002177,2.6558467223207565e-06,0.6339748149384186,1.9804306173130934e-11,0.5155608308634988,0.01,0.019188214001766304,0.013789070331460212,0.025744625351695277,0.35414195215290845,True,True,True,True,True
task1,3,task_specialist,True,1,96,1,extra_trees,21,21470866,0.7482094411285947,1.938454896366419e-18,0.8754763248885992,1.5586795925139087e-29,0.8368630776185539,0.01,0.05936445944932385,0.043782519405625345,0.08049343958916147,0.6928111010637091,True,True,True,True,True
task2,0,real_structure_null,False,0,54,1,extra_trees,21,22470869,0.13596340766152087,0.3269348330365985,0.04442480722371677,0.7593482003079801,0.09670840734737084,0.48,-0.0008624648915108706,-0.00172586315952943,-0.00017628208449942665,-0.06501380876861222,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,1,extra_trees,21,22470869,0.8348770726129215,4.301008478433299e-15,0.2542474665974316,0.07479233388807997,0.5548037890046879,0.01,0.022795767572857825,0.013983608555759532,0.03240041150312425,0.41876484929845603,True,True,True,True,True
task2,2,injected_increment,True,1,54,1,extra_trees,21,22470869,0.45751858204688384,0.0005046325942453144,0.7103751986266519,7.545053434356634e-09,0.752511103446767,0.01,0.016654771784436428,0.00852156006417897,0.024780388941082,0.3847325132385806,True,True,True,True,True
task2,3,task_specialist,True,-1,54,1,extra_trees,21,22470869,-0.7645130550790927,1.7230691427429716e-11,-0.897940751918764,9.885236690133242e-19,-0.8567725706257896,0.01,0.05979588245809385,0.033283340773849125,0.09152587176305875,0.6084649193699119,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,1,extra_trees,21,30470885,-0.0008193051149408861,0.9932855670247558,0.0019767081470376236,0.9838781782853098,-0.002508199884300967,0.97,0.03999399381914099,0.02755915032663911,0.051995651769014606,0.4547444213630817,False,True,True,False,True
task1,0,real_structure_null,False,0,96,1,extra_trees,22,21480873,-0.03783233857840478,0.714398627065482,0.03967432535065446,0.7104374337304147,0.17672633060489534,0.11,-0.0002679456437032664,-0.0005643995906769315,-3.899209769784618e-05,-0.03984332411569689,False,False,False,False,True
task1,1,real_design_proxy,False,0,96,1,extra_trees,22,21480873,0.9197097124253935,6.039247544015368e-40,0.3486998727120364,0.0007566341181110435,0.4988554472262684,0.01,0.02452453888211297,0.016650100096199518,0.034500680794866914,0.6120448645173984,True,True,True,True,True
